id_Participantes;;id_Acidente;;pessoas;;mortos;;feridos_leves;;feridos_graves;;ilesos;;ignorados;;feridos;;veiculos;;;
2619;,;2619;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2620;,;2620;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2621;,;2621;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;
2622;,;2622;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2623;,;2623;,;2;,;1;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2624;,;2624;,;5;,;2;,;0;,;3;,;0;,;0;,;3;,;2;");";;
2625;,;2625;,;6;,;0;,;2;,;2;,;1;,;1;,;4;,;2;");";;
2626;,;2626;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2627;,;2627;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;
2628;,;2628;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2629;,;2629;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2630;,;2630;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2631;,;2631;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;1;");";;
2632;,;2632;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;
2633;,;2633;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
2634;,;2634;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2635;,;2635;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;
2636;,;2636;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
2637;,;2637;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2638;,;2638;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2639;,;2639;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;1;");";;
2640;,;2640;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;1;");";;
2641;,;2641;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2642;,;2642;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2643;,;2643;,;5;,;0;,;2;,;0;,;2;,;1;,;2;,;3;");";;
2644;,;2644;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2645;,;2645;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
2646;,;2646;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2647;,;2647;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2648;,;2648;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
2649;,;2649;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2650;,;2650;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2651;,;2651;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2652;,;2652;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
2653;,;2653;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2654;,;2654;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2655;,;2655;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2656;,;2656;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2657;,;2657;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2658;,;2658;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2659;,;2659;,;7;,;0;,;1;,;0;,;6;,;0;,;1;,;1;");";;
2660;,;2660;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2661;,;2661;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2662;,;2662;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2663;,;2663;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2664;,;2664;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2665;,;2665;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2666;,;2666;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2667;,;2667;,;5;,;0;,;2;,;0;,;3;,;0;,;2;,;5;");";;
2668;,;2668;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2669;,;2669;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
2670;,;2670;,;3;,;1;,;0;,;0;,;1;,;1;,;0;,;1;");";;
2671;,;2671;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2672;,;2672;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2673;,;2673;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2674;,;2674;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;3;");";;
2675;,;2675;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
2676;,;2676;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2677;,;2677;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;
2678;,;2678;,;4;,;1;,;1;,;0;,;0;,;2;,;1;,;2;");";;
2679;,;2679;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
2680;,;2680;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2681;,;2681;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2682;,;2682;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2683;,;2683;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2684;,;2684;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2685;,;2685;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;5;");";;
2686;,;2686;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2687;,;2687;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2688;,;2688;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
2689;,;2689;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2690;,;2690;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2691;,;2691;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2692;,;2692;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2693;,;2693;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2694;,;2694;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2695;,;2695;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2696;,;2696;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2697;,;2697;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;1;");";;
2698;,;2698;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2699;,;2699;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
2700;,;2700;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2701;,;2701;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2702;,;2702;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2703;,;2703;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
2704;,;2704;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2705;,;2705;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2706;,;2706;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;3;");";;
2707;,;2707;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2708;,;2708;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2709;,;2709;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;1;");";;
2710;,;2710;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;1;");";;
2711;,;2711;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2712;,;2712;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;1;");";;
2713;,;2713;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;
2714;,;2714;,;2;,;1;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2715;,;2715;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;1;");";;
2716;,;2716;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2717;,;2717;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2718;,;2718;,;6;,;0;,;3;,;0;,;3;,;0;,;3;,;2;");";;
2719;,;2719;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2720;,;2720;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2721;,;2721;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
2722;,;2722;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;3;");";;
2723;,;2723;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2724;,;2724;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2725;,;2725;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2726;,;2726;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2727;,;2727;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;3;");";;
2728;,;2728;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;1;");";;
2729;,;2729;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;
2730;,;2730;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2731;,;2731;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;1;");";;
2732;,;2732;,;4;,;1;,;2;,;0;,;1;,;0;,;2;,;3;");";;
2733;,;2733;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
2734;,;2734;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2735;,;2735;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2736;,;2736;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2737;,;2737;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2738;,;2738;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2739;,;2739;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2740;,;2740;,;4;,;0;,;1;,;2;,;1;,;0;,;3;,;2;");";;
2741;,;2741;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2742;,;2742;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;3;");";;
2743;,;2743;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;1;");";;
2744;,;2744;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2745;,;2745;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2746;,;2746;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2747;,;2747;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;
2748;,;2748;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2749;,;2749;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;2;");";;
2750;,;2750;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;
2751;,;2751;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2752;,;2752;,;5;,;0;,;4;,;0;,;1;,;0;,;4;,;1;");";;
2753;,;2753;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2754;,;2754;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;4;");";;
2755;,;2755;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2756;,;2756;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
2757;,;2757;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2758;,;2758;,;4;,;0;,;0;,;1;,;0;,;3;,;1;,;1;");";;
2759;,;2759;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2760;,;2760;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
2761;,;2761;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
2762;,;2762;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;2;");";;
2763;,;2763;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;2;");";;
2764;,;2764;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2765;,;2765;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2766;,;2766;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
2767;,;2767;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
2768;,;2768;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2769;,;2769;,;3;,;0;,;1;,;0;,;0;,;2;,;1;,;1;");";;
2770;,;2770;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2771;,;2771;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2772;,;2772;,;3;,;3;,;0;,;0;,;0;,;0;,;0;,;1;");";;
2773;,;2773;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;1;");";;
2774;,;2774;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2775;,;2775;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;1;");";;
2776;,;2776;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2777;,;2777;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2778;,;2778;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;
2779;,;2779;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2780;,;2780;,;5;,;0;,;0;,;1;,;4;,;0;,;1;,;2;");";;
2781;,;2781;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2782;,;2782;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2783;,;2783;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
2784;,;2784;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;
2785;,;2785;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2786;,;2786;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2787;,;2787;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2788;,;2788;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;1;");";;
2789;,;2789;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2790;,;2790;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2791;,;2791;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2792;,;2792;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2793;,;2793;,;4;,;0;,;1;,;1;,;0;,;2;,;2;,;2;");";;
2794;,;2794;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2795;,;2795;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2796;,;2796;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2797;,;2797;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2798;,;2798;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2799;,;2799;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2800;,;2800;,;3;,;0;,;0;,;1;,;0;,;2;,;1;,;1;");";;
2801;,;2801;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
2802;,;2802;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2803;,;2803;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2804;,;2804;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2805;,;2805;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2806;,;2806;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2807;,;2807;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2808;,;2808;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
2809;,;2809;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2810;,;2810;,;3;,;0;,;0;,;3;,;0;,;0;,;3;,;1;");";;
2811;,;2811;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2812;,;2812;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;1;");";;
2813;,;2813;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;
2814;,;2814;,;3;,;0;,;2;,;1;,;0;,;0;,;3;,;3;");";;
2815;,;2815;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
2816;,;2816;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;2;");";;
2817;,;2817;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
2818;,;2818;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2819;,;2819;,;3;,;0;,;1;,;0;,;0;,;2;,;1;,;1;");";;
2820;,;2820;,;3;,;1;,;2;,;0;,;0;,;0;,;2;,;2;");";;
2821;,;2821;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2822;,;2822;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
2823;,;2823;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2824;,;2824;,;5;,;0;,;0;,;1;,;4;,;0;,;1;,;1;");";;
2825;,;2825;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2826;,;2826;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2827;,;2827;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2828;,;2828;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
2829;,;2829;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2830;,;2830;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
2831;,;2831;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
2832;,;2832;,;4;,;0;,;1;,;0;,;2;,;1;,;1;,;3;");";;
2833;,;2833;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2834;,;2834;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2835;,;2835;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2836;,;2836;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;
2837;,;2837;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2838;,;2838;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2839;,;2839;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;2;");";;
2840;,;2840;,;5;,;0;,;3;,;0;,;1;,;1;,;3;,;2;");";;
2841;,;2841;,;3;,;1;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2842;,;2842;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2843;,;2843;,;4;,;0;,;1;,;0;,;0;,;3;,;1;,;2;");";;
2844;,;2844;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2845;,;2845;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2846;,;2846;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
2847;,;2847;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2848;,;2848;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2849;,;2849;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2850;,;2850;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;1;");";;
2851;,;2851;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2852;,;2852;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2853;,;2853;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2854;,;2854;,;3;,;0;,;1;,;2;,;0;,;0;,;3;,;2;");";;
2855;,;2855;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;3;");";;
2856;,;2856;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2857;,;2857;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;1;");";;
2858;,;2858;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2859;,;2859;,;10;,;1;,;0;,;0;,;9;,;0;,;0;,;1;");";;
2860;,;2860;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;
2861;,;2861;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2862;,;2862;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2863;,;2863;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2864;,;2864;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;3;");";;
2865;,;2865;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2866;,;2866;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;
2867;,;2867;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;
2868;,;2868;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;
2869;,;2869;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;1;");";;
2870;,;2870;,;4;,;0;,;2;,;1;,;1;,;0;,;3;,;2;");";;
2871;,;2871;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2872;,;2872;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2873;,;2873;,;5;,;0;,;4;,;0;,;0;,;1;,;4;,;2;");";;
2874;,;2874;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;1;");";;
2875;,;2875;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
2876;,;2876;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2877;,;2877;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2878;,;2878;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
2879;,;2879;,;4;,;0;,;0;,;2;,;2;,;0;,;2;,;2;");";;
2880;,;2880;,;5;,;0;,;4;,;0;,;1;,;0;,;4;,;3;");";;
2881;,;2881;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;
2882;,;2882;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2883;,;2883;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2884;,;2884;,;4;,;0;,;0;,;1;,;1;,;2;,;1;,;1;");";;
2885;,;2885;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2886;,;2886;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
2887;,;2887;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2888;,;2888;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2889;,;2889;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2890;,;2890;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
2891;,;2891;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2892;,;2892;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2893;,;2893;,;4;,;1;,;1;,;1;,;1;,;0;,;2;,;3;");";;
2894;,;2894;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2895;,;2895;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2896;,;2896;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
2897;,;2897;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2898;,;2898;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2899;,;2899;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2900;,;2900;,;5;,;0;,;2;,;0;,;2;,;1;,;2;,;2;");";;
2901;,;2901;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;1;");";;
2902;,;2902;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;2;");";;
2903;,;2903;,;5;,;0;,;3;,;0;,;2;,;0;,;3;,;2;");";;
2904;,;2904;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;
2905;,;2905;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2906;,;2906;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2907;,;2907;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2908;,;2908;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;
2909;,;2909;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
2910;,;2910;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2911;,;2911;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
2912;,;2912;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;1;");";;
2913;,;2913;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;1;");";;
2914;,;2914;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2915;,;2915;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2916;,;2916;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
2917;,;2917;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
2918;,;2918;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2919;,;2919;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2920;,;2920;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;3;");";;
2921;,;2921;,;8;,;0;,;7;,;1;,;0;,;0;,;8;,;2;");";;
2922;,;2922;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2923;,;2923;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
2924;,;2924;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2925;,;2925;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;1;");";;
2926;,;2926;,;5;,;0;,;5;,;0;,;0;,;0;,;5;,;3;");";;
2927;,;2927;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
2928;,;2928;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
2929;,;2929;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
2930;,;2930;,;6;,;0;,;3;,;0;,;3;,;0;,;3;,;3;");";;
2931;,;2931;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
2932;,;2932;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
2933;,;2933;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
2934;,;2934;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
