id_Participantes;;id_Acidente;;pessoas;;mortos;;feridos_leves;;feridos_graves;;ilesos;;ignorados;;feridos;;veiculos;;;;;
2811;,;2811;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2812;,;2812;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
2813;,;2813;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;3;");";;;;
2814;,;2814;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
2815;,;2815;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2816;,;2816;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2817;,;2817;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2818;,;2818;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2819;,;2819;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2820;,;2820;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2821;,;2821;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
2822;,;2822;,;7;,;0;,;3;,;0;,;4;,;0;,;3;,;3;");";;;;
2823;,;2823;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;3;");";;;;
2824;,;2824;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2825;,;2825;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;;;
2826;,;2826;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
2827;,;2827;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2828;,;2828;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2829;,;2829;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2830;,;2830;,;3;,;1;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
2831;,;2831;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;;;
2832;,;2832;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2833;,;2833;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
2834;,;2834;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2835;,;2835;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2836;,;2836;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2837;,;2837;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2838;,;2838;,;7;,;0;,;6;,;1;,;0;,;0;,;7;,;2;");";;;;
2839;,;2839;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
2840;,;2840;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
2841;,;2841;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
2842;,;2842;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;;;
2843;,;2843;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2844;,;2844;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2845;,;2845;,;4;,;0;,;1;,;1;,;2;,;0;,;2;,;3;");";;;;
2846;,;2846;,;4;,;0;,;0;,;2;,;1;,;1;,;2;,;2;");";;;;
2847;,;2847;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
2848;,;2848;,;5;,;0;,;2;,;1;,;2;,;0;,;3;,;4;");";;;;
2849;,;2849;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;3;");";;;;
2850;,;2850;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2851;,;2851;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
2852;,;2852;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2853;,;2853;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2854;,;2854;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
2855;,;2855;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2856;,;2856;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
2857;,;2857;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2858;,;2858;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
2859;,;2859;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2860;,;2860;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2861;,;2861;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;2;");";;;;
2862;,;2862;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2863;,;2863;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2864;,;2864;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2865;,;2865;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
2866;,;2866;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2867;,;2867;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;2;");";;;;
2868;,;2868;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2869;,;2869;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2870;,;2870;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2871;,;2871;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2872;,;2872;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
2873;,;2873;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2874;,;2874;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2875;,;2875;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2876;,;2876;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2877;,;2877;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2878;,;2878;,;4;,;1;,;0;,;0;,;2;,;1;,;0;,;3;");";;;;
2879;,;2879;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
2880;,;2880;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2881;,;2881;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2882;,;2882;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2883;,;2883;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
2884;,;2884;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2885;,;2885;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2886;,;2886;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2887;,;2887;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2888;,;2888;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
2889;,;2889;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
2890;,;2890;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
2891;,;2891;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
2892;,;2892;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;4;");";;;;
2893;,;2893;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2894;,;2894;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2895;,;2895;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2896;,;2896;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2897;,;2897;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;3;");";;;;
2898;,;2898;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
2899;,;2899;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;;;
2900;,;2900;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2901;,;2901;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
2902;,;2902;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2903;,;2903;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2904;,;2904;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
2905;,;2905;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2906;,;2906;,;3;,;1;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
2907;,;2907;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;;;
2908;,;2908;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2909;,;2909;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2910;,;2910;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;2;");";;;;
2911;,;2911;,;5;,;0;,;2;,;0;,;3;,;0;,;2;,;3;");";;;;
2912;,;2912;,;5;,;1;,;0;,;0;,;2;,;2;,;0;,;3;");";;;;
2913;,;2913;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
2914;,;2914;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2915;,;2915;,;4;,;0;,;2;,;2;,;0;,;0;,;4;,;2;");";;;;
2916;,;2916;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;;;
2917;,;2917;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
2918;,;2918;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;;;
2919;,;2919;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
2920;,;2920;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;3;");";;;;
2921;,;2921;,;16;,;0;,;1;,;4;,;11;,;0;,;5;,;8;");";;;;
2922;,;2922;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2923;,;2923;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2924;,;2924;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2925;,;2925;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2926;,;2926;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2927;,;2927;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
2928;,;2928;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
2929;,;2929;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2930;,;2930;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2931;,;2931;,;4;,;3;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
2932;,;2932;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2933;,;2933;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2934;,;2934;,;3;,;1;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2935;,;2935;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2936;,;2936;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2937;,;2937;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;;;
2938;,;2938;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2939;,;2939;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2940;,;2940;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
2941;,;2941;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2942;,;2942;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;2;");";;;;
2943;,;2943;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2944;,;2944;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2945;,;2945;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2946;,;2946;,;6;,;0;,;2;,;2;,;2;,;0;,;4;,;3;");";;;;
2947;,;2947;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
2948;,;2948;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
2949;,;2949;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
2950;,;2950;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;2;");";;;;
2951;,;2951;,;2;,;1;,;1;,;0;,;0;,;0;,;1;,;2;");";;;;
2952;,;2952;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2953;,;2953;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2954;,;2954;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2955;,;2955;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;5;");";;;;
2956;,;2956;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
2957;,;2957;,;4;,;0;,;2;,;0;,;0;,;2;,;2;,;3;");";;;;
2958;,;2958;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;;;
2959;,;2959;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2960;,;2960;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
2961;,;2961;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2962;,;2962;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2963;,;2963;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
2964;,;2964;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2965;,;2965;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2966;,;2966;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2967;,;2967;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
2968;,;2968;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2969;,;2969;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2970;,;2970;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2971;,;2971;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2972;,;2972;,;8;,;0;,;2;,;4;,;2;,;0;,;6;,;4;");";;;;
2973;,;2973;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2974;,;2974;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2975;,;2975;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2976;,;2976;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2977;,;2977;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;;;
2978;,;2978;,;5;,;0;,;3;,;0;,;2;,;0;,;3;,;2;");";;;;
2979;,;2979;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
2980;,;2980;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
2981;,;2981;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;;;
2982;,;2982;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2983;,;2983;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2984;,;2984;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2985;,;2985;,;5;,;0;,;3;,;1;,;1;,;0;,;4;,;5;");";;;;
2986;,;2986;,;4;,;0;,;1;,;0;,;2;,;1;,;1;,;4;");";;;;
2987;,;2987;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;2;");";;;;
2988;,;2988;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
2989;,;2989;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;2;");";;;;
2990;,;2990;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
2991;,;2991;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
2992;,;2992;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2993;,;2993;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2994;,;2994;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
2995;,;2995;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
2996;,;2996;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
2997;,;2997;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
2998;,;2998;,;5;,;0;,;0;,;1;,;4;,;0;,;1;,;2;");";;;;
2999;,;2999;,;5;,;0;,;2;,;0;,;3;,;0;,;2;,;4;");";;;;
3000;,;3000;,;3;,;1;,;0;,;0;,;2;,;0;,;0;,;3;");";;;;
3001;,;3001;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3002;,;3002;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
3003;,;3003;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3004;,;3004;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3005;,;3005;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3006;,;3006;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
3007;,;3007;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
3008;,;3008;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;2;");";;;;
3009;,;3009;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;4;");";;;;
3010;,;3010;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3011;,;3011;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;;;
3012;,;3012;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;3;");";;;;
3013;,;3013;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3014;,;3014;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3015;,;3015;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
3016;,;3016;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
3017;,;3017;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;;;
3018;,;3018;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3019;,;3019;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
3020;,;3020;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3021;,;3021;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3022;,;3022;,;3;,;1;,;0;,;0;,;0;,;2;,;0;,;2;");";;;;
3023;,;3023;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
3024;,;3024;,;6;,;0;,;1;,;1;,;4;,;0;,;2;,;5;");";;;;
3025;,;3025;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;;;
3026;,;3026;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3027;,;3027;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
3028;,;3028;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3029;,;3029;,;5;,;0;,;0;,;2;,;3;,;0;,;2;,;3;");";;;;
3030;,;3030;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;4;");";;;;
3031;,;3031;,;3;,;1;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
3032;,;3032;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3033;,;3033;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3034;,;3034;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3035;,;3035;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3036;,;3036;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;;;
3037;,;3037;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3038;,;3038;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3039;,;3039;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3040;,;3040;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3041;,;3041;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
3042;,;3042;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3043;,;3043;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
3044;,;3044;,;5;,;1;,;1;,;1;,;2;,;0;,;2;,;3;");";;;;
3045;,;3045;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;1;");";;;;
3046;,;3046;,;3;,;1;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
3047;,;3047;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
3048;,;3048;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3049;,;3049;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3050;,;3050;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3051;,;3051;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3052;,;3052;,;4;,;0;,;0;,;3;,;1;,;0;,;3;,;3;");";;;;
3053;,;3053;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
3054;,;3054;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
3055;,;3055;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;;;
3056;,;3056;,;5;,;0;,;3;,;0;,;2;,;0;,;3;,;3;");";;;;
3057;,;3057;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
3058;,;3058;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;;;
3059;,;3059;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3060;,;3060;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3061;,;3061;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3062;,;3062;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3063;,;3063;,;4;,;0;,;1;,;0;,;2;,;1;,;1;,;3;");";;;;
3064;,;3064;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3065;,;3065;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3066;,;3066;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3067;,;3067;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
3068;,;3068;,;5;,;0;,;3;,;1;,;1;,;0;,;4;,;2;");";;;;
3069;,;3069;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
3070;,;3070;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3071;,;3071;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3072;,;3072;,;4;,;0;,;1;,;0;,;2;,;1;,;1;,;2;");";;;;
3073;,;3073;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3074;,;3074;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3075;,;3075;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
3076;,;3076;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
3077;,;3077;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3078;,;3078;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3079;,;3079;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;1;");";;;;
3080;,;3080;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3081;,;3081;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;;;
3082;,;3082;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3083;,;3083;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3084;,;3084;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3085;,;3085;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3086;,;3086;,;6;,;0;,;1;,;2;,;3;,;0;,;3;,;2;");";;;;
3087;,;3087;,;3;,;1;,;0;,;0;,;0;,;2;,;0;,;1;");";;;;
3088;,;3088;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3089;,;3089;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3090;,;3090;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;2;");";;;;
3091;,;3091;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
3092;,;3092;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3093;,;3093;,;5;,;1;,;3;,;0;,;1;,;0;,;3;,;2;");";;;;
3094;,;3094;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;;;
3095;,;3095;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
3096;,;3096;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
3097;,;3097;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;5;");";;;;
3098;,;3098;,;6;,;0;,;5;,;0;,;1;,;0;,;5;,;2;");";;;;
3099;,;3099;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;4;");";;;;
3100;,;3100;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3101;,;3101;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;;;
3102;,;3102;,;4;,;0;,;1;,;2;,;1;,;0;,;3;,;2;");";;;;
3103;,;3103;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;3;");";;;;
3104;,;3104;,;3;,;1;,;0;,;2;,;0;,;0;,;2;,;2;");";;;;
3105;,;3105;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
3106;,;3106;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
3107;,;3107;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;;;
3108;,;3108;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
3109;,;3109;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
3110;,;3110;,;7;,;0;,;2;,;1;,;3;,;1;,;3;,;2;");";;;;
3111;,;3111;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
3112;,;3112;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
